"worksheetId","location"
50452,"WTS,SPL,WTS,LC,YK220,HQ"
50453,"WLH"
50456,"LOM,SA10,WLH,BF"
50458,"WLH,HQ,WLH"
50460,"KT,LC,BF"
50464,"AKW,DAVIES,DAVIES,YK220"
50469,"HQ,LC,GREEN"
50471,"HQ,WALL53,HQ,WTS,CO493,CO101,CO101,WLH,WLH"
50472,"LC"
50473,"WTS,KRN"
50475,"SML,LC,WLH,BF,RKZ"
50477,"WLH,HEN,LC"
50479,"WLH,CO493,CRW353,ML"
50481,"HQ,CCAM,SCL"
50483,"HLH17,RKZ,EDG36,GREEN,GR109,CO493,WLH,SCL,LUCE,BCT"
50485,"WLH"
50486,"HLH51,WLH,LC,WLH,WLH,LC,WTS"
50488,"WLH,WTS,WLH,WLH,WTS,LORIA,LORIA,WLH,WLH,WLH,LC"
50490,"LUCE,HQ,WALL53,PWG,RKZ,EVANS,BASSLB,LC,LC,PH,BASSLB,LC,WLH"
50492,"HLH17,WTS,LOM,KT,CO100,WLH,HQ,WTS,WTS,AKW,WTS,HLH17,LC,LC,WLH,HQ,WLH,HLH46,PH,GREEN,WALL81,LC,STOECK,LUCE,WLH,LC,WLH,WTS,WLH,WTS,WLH"
50494,"WALL82,DAVIES,ESC,LORIA,HQ,HQ,SPL,HLH46,HQ,HQ,BF"
50496,"WLH"
50499,"PM,KGL,WTS,KT,WLH,HQ,LORIA,WTS,PH,WTS"
50501,"PH,HQ,HQ,HQ"
50503,"HQ,WLH,WLH,WALL53"
50505,"HLH17,WTS,WTS,WALL81,HQ,WTS"
50507,"KGL,LOM,WTS,YSB,WLH,WTS"
50509,"WLH,LOM,PH,HLH51,LORIA,HQ,WLH,SCL"
50512,"KRN,PH"
50514,"EDG36,LORIA,BASS"
50516,"LOM,LOM,SHM,HQ"
50520,"CO493,BASSLB,RKZ,WTS,LOM"
50524,"LC,SA10,WTS,LEIGH,WLH,PH,WLH,WLH"
50526,"WLH,KT,HQ,PH,WLH"
50528,"LORIA,HQ,LORIA,HQ,LC"
50532,"WTS,WTS,HQ,HQ,WLH,BF,LORIA"
50535,"WTS,LC,SCL,KRN,HQ,LC"
50539,"KGL,DAVIES,KT,WTS,HQ"
50542,"KT,WLH,SHM,SPL,HQ"
50543,"WTS,HQ,HQ,SHM"
50545,"WALL82,WLH,RKZ,HQ,WLH,LC,RKZ,LC,KRN,HQ,YK220,YK220,HLH17,WLH,LC,HQ,WTS,LC"
50547,"HQ,WTS"
50548,"PH,PH,CCAM,WALL53,WLH"
50549,"HQ,SPL,HQ,LORIA,WLH,WLH,WTS,LORIA,HQ,HQ,WLH,WLH,SCL,HLH17,DL,HQ,WLH,RKZ"
50552,"HQ,HQ,WLH,KT,PH,LORIA,LORIA,SCL,WTS"
50554,"WLH,LORIA,HQ,LORIA,HQ,HQ"
50556,"SPL"
50557,"KGL"
50559,"WALL81,WALL81,HLH17,WLH,SPL,SPL,WLH,GR109,WTS,WTS,BASS,YSB,SCL,KT,SA10,HQ,WLH,WTS,CO100,YK220,SPL,SPL,WLH,LC,LC,WALL81,WALL53,WLH,ESC,HQ,LC,HQ,HQ,YK220,WLH,HEN,WTS,RKZ,WLH,LORIA,WLH,LEPH,CO47,LEPH,SHM,WTS,WLH,WTS"
50561,"KGL,WTS,HQ,WTS,WTS,WTS,WTS,WALL81,KT,SPL,SPL,SPL,SPL,SPL,SPL,WLH,LUCE,ISM,LORIA,WLH,WLH,CO493,WLH,HQ,WLH,BASSLB,WLH,HLH17,WTS,RKZ,SA10,LUCE,HLH28,LUCE,HQ,CO47,SPL,EVANS,YK220,WLH,WLH,DOW,WLH,WLH,HQ,HQ"
50563,"DAVIES,WLH,HQ,DOW"
50566,"WTS,WTS,WTS,PM,WTS,WLH,HQ,WLH,HQ,SML,LC,HQ,WALL53,WLH,ML,LORIA,LC,LC,LC,LC,HQ,LORIA,LC,LORIA,DOW,WALL82,WLH,HQ,HQ,WLH,RKZ,LC,GREEN,YUAG,HQ,SCL,WLH,DOW"
50570,"WLH,HQ,CO493,GREEN"
50572,"SA10,HLH17"
50573,"SPL,ESC,KT,WLH,WTS,SPL,SDQ"
50575,"WALL81,LOM,WLH,YSB,LEPH,CO47"
50577,"ESC,LORIA,WLH,WLH,WLH"
50578,"CO493,WTS,WLH,KT,SA10,BM,LC,YK220,SPL,HQ,WLH,WLH,ML,WLH,SML,BCT"
50581,"CO493,ML,WLH,HQ,CO47,SCL,WLH"
50583,"WALL82,AKW,HLH51"
50585,"DAVIES,KT,KT"
50587,"CO493,PR77,LC"
50589,"HQ,LC,SML,LC,WTS,WTS,WLH,SCL,WLH"
50591,"WLH,WTS,ELM294,LEIGH,HQ,PM,CO100,ML,CO493,LC,ESC,LC,LC,WALL53,HQ,WLH,HLH17,HQ,WLH,LC,WTS,WTS,HQ,HQ,SCL,SML"
50593,"LC,LC,SPL,SPL,WTS,LC,BASSLB,HQ,WTS,WTS,WTS,WTS,HEN,HQ,WLH"
50595,"HQ"
50598,"CO493,LORIA,HQ"
50604,"KGL,HQ,LORIA,HQ"
50606,"DAVIES,WLH,BF"
50609,"SML,BCMM,SPL,WLH"
50611,"WLH,WTS,ESC"
50612,"WLH,WALL81,WLH,HQ"
50614,"LORIA,LC,HQ"
50619,"YSB,PM,WLH,WALL53,RKZ,WTS,SDQ"
50620,"HLH17,HQ"
50622,"KT,WTS,BASSLB,LEPH"
50624,"WTS,WTS,LORIA"
50626,"WTS,LORIA,HQ,KT,LC,PH"
50633,"WTS,WLH,WLH,WLH"
50638,"DL,DL,HQ,HQ,HQ,SPL,HQ,PH,YK220,STOECK,WLH,WLH,HLH37,HQ"
50640,"WLH,HQ,HQ,HLH17,WLH"
50641,"SML,WTS,GREEN"
50643,"AKW"
50647,"SA10,LEIGH,WALL53,HQ"
50649,"BASS,HLH51,WLH,STOECK"
50651,"KT,KT,LORIA,LEPH"
50653,"CO493,PM,WLH"
50655,"YSB,KGL,LC,HQ"
50659,"KT,LORIA,WLH,YUAG"
50661,"LC"
50665,"HQ,SA10,SPL,SML,WTS,WLH,WLH,LC,LC,LC,GREEN,RKZ,HQ"
50667,"WLH,SPL,ML,SDQ"
50672,"WTS,GREEN,CO493"
50674,"LORIA,LORIA"
50676,"WTS,KT,SPL,HQ,HQ,KRN,WTS,LC,HQ,EVANS"
50680,"HQ,LC,LC,WLH"
50683,"LC,WTS,YK220,SCL"
50685,"KGL,LC,HQ"
50689,"CO101,HLH17"
50691,"BASS,DAVIES,WLH,WLH"
50692,"WTS,KT,KT,DAVIES,HQ"
50694,"WLH,HLH28"
50696,"HQ,KT,WLH"
50698,"LOM,BASS,SPL,LC,LC,LORIA,WLH,WALL53,LC,WLH,RKZ,WTS,HQ,HQ"
50700,"WTS,PH,WALL53,LC,YK220,WALL53,SPL,SCL,WTS,WLH,WTS,LC,DOW,EDG36,EDG36,LC,WLH,HQ,LC,SHM,WTS,SCL,HQ,WLH,EVANS"
50704,"DAVIES,DAVIES,WTS,WTS,WTS,BML,AKW,KT,ESC,HLH51,HLH51,WTS,CO100,WTS,WALL82,WALL53,WLH,WLH,HQ,RKZ"
50706,"SPL"
50708,"WTS,LC,KT,WTS,LEIGH,LC,LC,HQ,LC,CRW353"
50710,"WLH,LC,LC"
50712,"SML,DOW,WTS,HQ"
50715,"SPL"
50716,"HLH28"
50719,"WLH,HQ,WLH,CO47"
50721,"WTS,WALL82,WTS,HQ,HQ"
50723,"DAVIES,WTS,WTS,WTS,WLH"
50725,"HQ,LC"
50729,"TC,WTS,LORIA,WTS,LC"
50731,"LC,HQ,WLH"
50733,"CO101,HQ,LC,LC,HQ"
50734,"LC,WTS,HQ,WLH"
50736,"HQ,WLH,LC,LC,HQ,HQ,RKZ,BASSLB"
50738,"CO493,LORIA,LORIA,RKZ,WTS"
50742,"YK220,LC,HQ,WLH,HQ"
50745,"PH,GREEN,HQ,WLH"
50746,"WLH,SDQ"
50747,"WLH,LORIA"
50749,"WTS,HLH17,ML,HLH17"
50753,"WLH,LC,WALL81,EVANS"
50754,"HLH17"
50756,"BASS,LC,WLH"
50757,"LOM,DAVIES,WTS,LORIA"
50758,"WLH,STOECK,WLH"
50760,"WTS,WTS,WLH,YSB,KGL,AKW,WLH,HQ,WTS,WTS,LC,WTS,HQ,HQ,LC,BCT"
50762,"HLH51,WLH,YK220"
50764,"WTS,SCL"
50768,"LC,LORIA,LC,WTS"
50770,"WLH"
50773,"WTS,PH,WTS,HLH37"
50775,"HLH51,LC,HQ,WLH"
50777,"HQ,LORIA,RKZ"
50779,"LOM,HLH17,DL,LORIA,SCL"
50781,"HLH17,LC,LC,WALL81,YSB,TAC"
50784,"CO493,KT,HLH17,LC,WTS"
50787,"SPL,HQ,PH,LC,DL,HQ,WLH,KGL"
50789,"LC,LC,HQ,HQ,WLH"
50791,"WALL81,WALL53,LC,YK212,HQ,WLH"
50793,"WALL53,WTS,BASS,RKZ,HQ"
50795,"HEN,LORIA,WLH,WLH,CR305"
50797,"GREEN,WTS"
50799,"WTS"
50801,"HQ,HQ"
50803,"YSB,SML,WTS"
50805,"SSS,WTS,WTS,GREEN"
50808,"SCL,WALL81,AKW,BASS,WTS,SDQ"
50810,"SML,LORIA,LORIA,BASSLB,TM432,HQ"
50812,"HQ,WLH,LORIA,HQ,HLH17"
50814,"LORIA,KT,GREEN"
50816,"SCL,ISM,WLH,LUCE,HQ,HQ"
50817,"WTS,HQ,LC,LC,WLH,DOW"
50819,"WTS"
50821,"WTS,WTS,HQ,PH,WLH,BASSLB,HQ"
50825,"HEN,HLH17,WLH,WALL81,WALL81,CO493,CO493,CO493,BASS,WTS,SHM,LOM,KT,BASS,WALL53,HLH51,LC,LC,KT,SPL,WTS,LORIA,WTS,HEN,LC,WLH,GREEN,GREEN,GREEN,EDG36,EDG36,GREEN,WLH,WLH,LORIA,STOECK,LORIA,WLH,WLH,LC,WLH,HQ,BCT,LC,HQ,BASSLB,LORIA"
50827,"WTS,SCL,LORIA,WLH,LEIGH,HQ,HQ,LC,HQ,YK220,SML,SPL,YK220,HQ,LC,LC,STOECK,LC,PH,WLH,WLH,HQ,HQ,HQ,EVANS"
50831,"WTS,WTS,LEIGH,WTS,KRN,WLH,PR77,HLH24,HLH51,LC,LC,WLH,WLH,BASSLB"
50833,"EVANS"
50834,"HLH51,WTS,HEN,LORIA"
50836,"SCL,LC,WLH,LC,LC,HQ,ELM294,WLH"
50840,"PH,HQ,HQ,WTS,WALL53,HLH51,WLH,LC,RKZ,HQ,YSB,HQ"
50842,"HQ,BASSLB,BASSLB,WTS,WTS,WLH"
50844,"WLH,PH,LOM,KT,HQ,WTS,KT,WTS,HLH17,HLH17,LC,SHM,HQ,WLH,LC"
50848,"HQ,HQ,WTS,KT,WLH"
50853,"GR109,CO493,LORIA,LC,LC,WALL81,RKZ"
50857,"KT,RKZ,SCL,KT"
50861,"LC,WLH,KT,WLH,HQ,SCL,KT,HQ,KT,WTS,ML,HQ,PM,PM,HQ,DOW,EDG36,EDG36,PH,HQ,WTS,WALL81,STOECK,WALL81,YK220,STOECK,LC,WLH,WTS,WLH,WLH,WTS"
50863,"WLH,HQ,WLH,WALL82,HQ,PH,RKZ,RKZ,WTS,WALL53,WALL53,WTS,WALL53,HQ,SPL,LORIA,PH,WLH"
50868,"KT,YK220,LORIA,WLH,WLH,WLH"
50870,"KT,SCL"
50872,"LC,LOM,KT,WLH"
50876,"WALL82,HQ,HQ,WLH,HLH17"
50879,"RKZ,WLH,WTS"
50880,"HQ"
50882,"KT,AKW,RKZ,HLH51,LC,BASSLB,WTS,LC"
50884,"DL,WLH,DL,HQ,CO100,SA10,LORIA,LORIA,LC,WALL82,YK220"
50886,"LOM,WTS,ELM294,SPL,STOECK,WLH,DOW,ELM294"
50888,"KT,LC,CO493"
50890,"WTS,HQ,HEN,HLH17"
50891,"WTS,BASS,WTS,SSS"
50893,"SPL,ESC,WTS,WALL81"
50897,"HLH17,WLH,SSS,WLH,WLH,WLH,WLH,WLH"
50901,"WTS,WTS,RKZ,LC,SML,RKZ"
50903,"BASS,ML,TC,HLH51"
50905,"HQ,WALL53,LC,YK220,LORIA,WTS"
50907,"HLH17,WTS,WTS"
50909,"WTS"
50911,"SPL,RKZ,HQ,HQ"
50913,"HQ,KT,WTS,WLH,LC"
50918,"LC,HQ,LUCE"
50920,"WTS,SHM,HQ,HQ,HQ"
50926,"CCAM,LORIA,HQ"
50928,"HQ,HQ,CRW353"
50930,"WTS,BM,LORIA,WALL53,HQ,HQ,PH"
50932,"SPL,LC,SPL"
50935,"KGL,WTS"
50939,"HQ,HQ,KT,HQ,HLH17,WTS,WLH,HLH46,GREEN,WALL82,LORIA,WLH,WLH,BASSLB,HLH17,WLH,WLH,WTS,WALL81,ML,WLH,WLH"
50941,"HQ,EDG36,RKZ"
50943,"LC,CO101,GREEN,CRW353,HQ,GREEN,GREEN,LORIA,WLH,WTS,WLH,ML,BCT"
50945,"WTS,BASS,CO100,CO100,WTS,HQ,CO493,LC,WLH"
50947,"WLH,WTS,DOW,HQ,LC,LC,LC,WALL53,CO493,LC,LC,WLH,YK220,PH,WLH,HQ,HQ,WLH,LC,WLH,WLH,HQ,WALL82,WALL81,HLH17,ML,WTS,HLH17,CRW353,KT,SA10,SA10,BASSLB,HQ,HQ,HQ,HQ,HQ,WLH,HQ,HQ,HQ,HQ,WLH,DAVIES,KGL,WLH,WLH,HQ,HQ,HQ,WLH,HQ,WTS,WTS,LUCE,HQ"
50949,"PH,YK220,LC,LC,YK220,SML,LC,WTS,WTS,LORIA,PH,PH,LC,AKW,WALL53,LC"
50951,"KT,KT,LORIA,KT,SA10,HQ,LEIGH,WLH,LC,HQ,LEIGH,SSS,CO100,SCL,SPL,SPL,SCL,YSB,SCL,SCL,SCL,SCL,WTS,LC,WLH,LC,LC,KGL,HLH37,GREEN,WLH,RKZ,TM432,GREEN,HQ,WLH,WTS,WTS,SML,SDQ"
50953,"PH,KT,ESC,WTS,KT,LEIGH,SSS,YK220,ESC,LC,WLH,DOW,LC,BASSLB,WLH,WTS"
50956,"HQ,WLH,LORIA,WLH,BASSLB"
50958,"YSB,EVANS,HQ"
50960,"YSB,WTS,HQ"
50962,"CO493,LOM,KT,YSB,SPL,GREEN,EDG36,GREEN,GREEN,GREEN,HQ,LORIA,LC,CO493,LEPH,RKZ,PH,EVANS,EVANS,WLH,WLH,LORIA,ML,WLH,BCT,WLH,WLH,HQ"
50964,"WALL53,KT,WALL81,LEIGH,LORIA,HLH51,LORIA,ELM294,YK220"
50967,"CO493,HQ,HQ,KGL,KGL,HQ,WTS,HQ,PM,ESC,HLH51,HLH51,WTS,WLH,WTS,SSS,HQ,WTS,WTS,LC,DOW,DOW,WLH,WTS,WTS,WTS,HQ,WTS,BASSLB,PH,BM,WTS,RKZ"
50970,"LORIA,LC"
50973,"LC,WTS,SA10,CO101,PH,SCL"
50975,"KT,LOM"
50976,"KT,DOW,EDG36,BF"
50977,"WALL53,LORIA,YK212,WLH"
50981,"WTS,LOM,WTS,WTS,HQ,LORIA,LC,WLH"
50985,"WTS,KT,PH,WLH,WLH,WLH,HEN,LC,LEPH,LUCE"
50987,"KGL,LOM,WTS,HQ"
50989,"RKZ,WTS,HQ"
50990,"RKZ"
50991,"HQ"
50992,"HQ,BM,SPL,SPL,SPL,HLH17,LORIA,CO47,LEPH,WTS,HQ"
50994,"WLH,DL,WTS,WALL81,WALL53,WTS,HQ,HQ,SPL,WTS,HLH17,LC,HEN,WLH,LC,LC,LC,CCAM,GREEN,LORIA,STOECK,STOECK,WALL81,CO493,WLH,LC,LC,DL,WLH,WLH,WLH,YK220,PH,WLH,WLH,WLH,WLH,WLH,WALL82,HQ,RKZ,BRADY,HLH24,LC,WLH,HLH17,GREEN,KT,RKZ,LUCE,WLH,TRUM87,HLH28,HQ,WLH,LORIA,WLH,CO493,WTS,WLH,WLH"
50995,"DAVIES,SCL,WTS,HLH28,STOECK"
50997,"HQ,HQ,HQ"
51001,"WTS,WTS,SPL,WLH,WTS"
51003,"BASS,KT,KT"
51004,"WTS,LC"
51007,"BASS,YSB,HQ,WLH,WLH,WLH,WLH"
51009,"KT,KT,SSS,LC,LC"
51011,"HQ,LOM,PM,SML,KT,SPL,LC,HQ,WTS,WTS"
51014,"BASS,WTS,WTS,SCL,LC,LC,STOECK,WH55,ELM294,HQ,STOECK"
51016,"ESC,KGL,WTS,HQ,LUCE,WLH,RKZ,RKZ,KRN,HQ,WALL81,YK212,WALL53,STOECK,LORIA"
51018,"LC,DAVIES,WLH,HLH51,SA10,LEIGH,HQ,WTS,WLH,RKZ,LORIA,WALL81,BASSLB"
51020,"WTS,CO493,BASSLB,LC"
51022,"LC,ML,WTS,WTS,HEN"
51024,"HQ,WLH,SDQ"
51025,"LC,WTS,WLH,SCL,LORIA"
51027,"WTS,SA10,WTS,YK220"
51029,"HQ,WLH,WLH"
51032,"KT,KT,WTS,HQ,LC"
51033,"WLH,STOECK,LORIA,LORIA,LC"
51035,"CO493,SA10,LC"
51037,"WLH,WTS,LUCE,LOM,SPL,WTS,WTS,WTS,ELM294"
51039,"HQ,WTS,RKZ"
51044,"WALL53,RKZ,SHM,LC"
51048,"HQ,DAVIES,SPL,ESC,WALL53,ML,WALL53,KT,HLH51,WTS,KT,LORIA,LC,PH,LORIA,HQ"
51052,"LOM,ML,LC,LC,WTS,LEPH"
51056,"PH,WALL53,WALL53,WALL82,WALL82,WTS,WTS,WTS,WLH,BASSLB,HQ,WTS,WALL81,HQ,WLH,DOW,WTS,HQ,WLH"
51059,"HLH17"
51061,"PH,WLH,PH,WLH"
51063,"LEIGH,SA10,LEIGH,WTS,HEN,HEN"
51067,"STOECK,LORIA,WALL82,HQ,HQ,WALL82"
51070,"KT,LC,WLH,BF,LC"
51072,"CO47,LEPH,S,CCAM"
51074,"PM,SA10,BASSLB,HQ"
51077,"LC,HQ,GREEN,WLH,SCL"
51079,"PH,WALL81,DL,ML,YSB,WLH,WTS,SCL,ESC,SCL,LC,HQ,ELM294,WALL53,HQ"
51083,"HQ,ML,WTS,LORIA,WLH,HQ,WALL53,WLH,LC,CO101,LORIA,STOECK,LORIA,WLH,RKZ,RKZ,RKZ,WTS,LC,HQ,HQ,HLH37,LC,HQ,YUAG,HQ,WLH,WLH,CO47,LEPH,HLH51,HQ"
51086,"KT,HQ,GREEN,LORIA,LORIA,RKZ,WALL81"
51087,"WLH,GREEN,PH,EDG36,SA10,SA10,RDH,WTS"
51089,"WALL81,HQ,CO493,HQ,WLH,HQ,BCT"
51091,"WTS,LORIA,LC,HQ,RKZ,HLH51"
51093,"HQ,SML,LC"
51095,"DL,HQ,KT,WALL81,RKZ,YK212,HQ,CO47"
51098,"HQ,HQ,BASSLB,LC,GREEN,LC,WLH,WLH,HQ"
51100,"WALL81,WALL81,HQ,HLH51,SA10,SA10,ESC,HLH51,WLH,WALL53,GR109,LC,BCT,SDQ,LC,WLH"
51102,"WLH,LC,LC,CO47,LEPH,EVANS"
51104,"KT,KT,RKZ,LORIA"
51106,"SCL,WTS,HQ,HQ,WALL53,WLH,LC,LC,HLH17,HQ,PH,LEPH,LC,EVANS"
51108,"HLH17,WTS,WTS,LC,YK220,WLH,WLH,WLH,LORIA,WTS"
51116,"WLH,WTS,WTS"
51118,"CRW353,WALL53,WLH"
51120,"LC,GREEN,YK212,LORIA,LC"
51122,"HQ,CO493,LC,BF,WLH,WLH"
51126,"DAVIES,WTS,ML,WTS"
51127,"SCL,WTS,SPL,KGL"
51133,"WLH,WLH,SPL,YSB,SA10,HQ"
51135,"ML,YK220"
51139,"WTS,HLH17,HQ"
51141,"PH"
51144,"YSB,WTS,WLH,DOW"
51146,"HQ,HQ,BASSLB,WLH,HQ"
51148,"LORIA,SSS,WTS,WTS"
51150,"DL,ESC,ELM294,WLH,BF,HQ,LORIA,WLH,HQ,WALL53,BF"
51152,"WLH,HQ,WTS,WTS"
51156,"SPL,RKZ,RKZ,HLH37,WTS"
51158,"SPL,LC,HLH17,WLH"
51161,"CO100,WTS,HQ"
51162,"WALL82,HLH17,LUCE,PR77,CO493,LC,LC,BCT"
51164,"SA10,HQ,YSB"
51166,"WLH,DOW,WLH"
51170,"WTS,WTS,YK220,WLH"
51172,"HQ,PH,STOECK"
51175,"WLH,LC,LC"
51177,"LUCE,HQ,PH"
51179,"HQ,ISM,LUCE,LC,GREEN,HQ,LC,HLH17"
51181,"SPL,HQ,WLH"
51183,"DAVIES,KT,DOW,LC,LEPH"
51185,"HQ,WLH,SML,KT,KT,WTS,WLH,WTS,SSS,WTS,HQ,LC,WLH,GREEN,GREEN,EDG36,GREEN,HQ,LC,HQ,EDG36,ELM294,YK220,LC,SHM,BASS,ESC,HLH24,YK220,LORIA"
51187,"ML,LEIGH,LORIA,HQ,LC,WLH,CRB,SCL,HQ,HQ,LEPH"
51192,"SCL,KT,LOM,ML,PM,GR109,HLH51,HQ,SML"
51194,"HQ,WALL81,WTS,CO493,ELM294,WTS,WTS,PH,PWG,LEIGH,LC,LC,HQ,LC,WLH,LC,LC,YK220,WLH,WTS,HLH17,HLH28,SDQ,CO47,CO47,SCL"
51196,"WLH,LEIGH,HQ,HQ,SPL,SPL,SPL,YK212,STOECK,WLH,WLH,HQ,SCL,SA10,GR109,RKZ,KGL,BASSLB,WLH"
51198,"SA10,LC,LC,LC,SCL"
51204,"HQ"
51206,"WTS,WTS,DOW,WLH,BF"
51210,"WTS,LC,WALL82,HQ"
51213,"SHM,HQ,HQ,LC"
51214,"LEIGH,BASSLB,WTS,LC,LC,ELM294,WLH,HQ,HQ"
51216,"HLH17,HQ"
51221,"WALL81,LOM,WALL82,WLH"
51223,"HLH51,DAVIES,WLH,STOECK"
51225,"HQ,LC,LC"
51228,"WTS,HQ,HQ,HQ"
51230,"HQ,HQ,HQ"
51232,"WLH,LC,DAVIES"
51234,"WTS,WTS,RKZ,LC"
51236,"SML,LC,WLH,HQ,WALL53"
51239,"LORIA"
51244,"WLH,LC,LC,WTS,WTS,WTS,KT,KT,SA10,LEIGH,HQ,LEIGH,SML,LC,WLH,HLH17,SSS,WALL82,LC,RKZ,WLH,HQ,YUAG,LORIA"
51246,"AKW,HQ,RKZ,LC"
51249,"DAVIES,GR109"
51251,"HQ,WTS,LORIA,HQ"
51253,"LOM,WALL82,LORIA,YK220,SDQ"
51257,"HQ,RKZ,WLH,HLH37,LC"
51260,"HLH51,KT,LC,LC,LC,LC"
51262,"LC,LC,LC,WLH,WLH,WALL82,TM432,HQ"
51264,"HQ,WLH,LORIA,HQ,ELM294,LC,HEN,SSS,WTS,WLH,KRN,LC,WALL81,ELM294,WTS,WLH,HLH17,HEN,HQ,WTS"
51266,"GREEN,STOECK,PH,WTS,BASSLB,LC,WLH,HLH37,WTS,BASSLB,WTS,LORIA,HQ"
51269,"LC,PH,WLH,WLH,CO493,WLH"
51271,"HQ,WALL81,CO493,WTS,WTS,WALL53,HQ,LC,CO493,HQ,HLH37,ML"
51274,"LC,CCAM,HQ,SSS"
51276,"WTS,HLH17,ML,HQ,WTS,YK212,ML,HQ,HQ,HQ,WLH,HQ,SA10,PM,WTS,WLH,HQ,LC,GREEN,YK220,WLH,YK212,WLH,PH,HQ,SML,WALL81,WALL81,HQ,RKZ,WTS,HQ,HQ,WTS,LEPH,LEPH,WALL53,WLH,WLH"
51278,"HQ,LORIA,WLH,PH,CO47,LEPH,WLH"
51281,"HQ,WLH,KT,HQ,WLH,BASSLB,SPL,SPL,KT,WTS,SPL,WTS,LC,LUCE,LEIGH,LC,KRN,HQ,SCL,SCL,ISM,HQ"
51283,"WLH,WALL53,SSS,CO100,LC,LC"
51285,"KT,SPL,SCL,LC,LC,LEPH"
51287,"HLH17,RKZ,WTS,HQ"
51289,"HLH17,LORIA,WLH"
51292,"WTS,LORIA,WLH"
51295,"SDQ,HQ,HQ,HQ,LUCE,DOW,LORIA,LEPH"
51296,"WLH,GREEN,GREEN,LORIA"
51299,"YSB,HQ,ELM294,WTS,HQ,HQ,HQ,ML,LC,LC,LC,LC,HLH17,BASSLB,LC,BCT,HQ"
51300,"CO493,HQ,WTS,SA10,SA10,HEN,HQ,SCL,LORIA,WLH,SA10,LC"
51302,"KT,TAC"
51306,"WLH,WLH,DL,SCL"
51308,"WLH,DL,SA10,WLH,PWG,HQ,SA10"
51310,"LOM,LC,YK220,WTS,WLH,DOW,WLH,HQ,WTS,LORIA,PH"
51312,"WTS,HQ,WTS,DOW,WTS,WLH,WTS,WTS,WLH,WLH"
51314,"WLH,LC,WLH"
51317,"LUCE,ELM294,LORIA"
51320,"WTS,HQ,PH,WLH"
51322,"SCL,HLH17,WTS,ISM"
51324,"WTS,DL,LOM,HLH17,WTS,KGL,SSS,LC,LC,WTS,WTS,AKW,AKW,WLH,SHM,HQ,HQ,SPL,SML,YK220,STOECK,HQ,LORIA,WLH,LORIA,LC,LC,LC,YK212,HLH17,LORIA,WTS,ML"
51326,"HQ,WLH,HEN,WLH,HQ"
51330,"WTS,WALL82,WALL82"
51332,"WLH"
51338,"LC,SML,HQ,LORIA,WTS,WLH"
51340,"KGL,WTS,BF,WLH,YSB,WTS"
51343,"YK220,WLH,HLH17,SA10"
51344,"LORIA,LC,HLH17,SCL"
51346,"PM,WTS,KT,LC,AKW,PH,WLH,WTS,WTS,RKZ,SCL,HLH17,SCL"
51348,"LEIGH,PM,WLH,HQ,SDQ"
51350,"SCL,WTS,PH,WTS,LC,HQ,LC,STOECK"
51352,"WTS,HQ,BF,WLH,TRUM87"
51354,"SA10,KT"
51360,"LOM,WTS,HQ,SPL,SPL,LORIA,YUAG"
51364,"WLH,HQ,RKZ,LORIA,WALL81,LOM,KT,WTS,BASS,LORIA,KT,SCL,LC,GREEN,CCAM,GREEN,LC,HQ,YK220,WALL53,LORIA,LC,LC,AKW,LORIA,WLH,WTS,WTS,SCL,HQ,WLH,WLH"
51368,"BASS,WTS,STOECK"
51373,"KT,WALL53,WLH,HQ,CO100,SDQ"
51377,"RKZ,LORIA,WALL82,WTS,WTS,ML,SML,WLH,BM,HQ,WLH,WTS,SA10,SSS,LC,SPL,WLH,HQ,LORIA,LORIA,LC,WALL81,WALL53,ELM294,HQ,HQ"
51378,"KGL,LEIGH,LC,RDH,LC"
51382,"HQ,RKZ,SML,W-OCN,WLH"
51386,"HQ,WLH,WLH,WTS,LORIA,KGL,WLH"
51388,"KT,CO100,CO100,YK212,HQ,HQ,WLH,HQ,YK220,LORIA,WTS,HQ"
51390,"HQ,ELM294,LEIGH,PWG,LC,HQ,SA10,WTS,WLH,HQ,LC,WLH,HQ,LC,WLH,WTS,HQ,HQ,HQ,SDQ"
51394,"WTS,LEIGH,WALL81,WTS,WALL53,EVANS"
51396,"HLH51,LORIA,WTS,WLH,HQ,WLH,HQ"
51397,"DAVIES,SCL,SCL"
51399,"HQ,HQ,WLH,GREEN,CRW353,GREEN,WALL81,LC"
51401,"LC,LC,WLH,WTS"
51403,"SCL"
51405,"KT,WLH,SDQ,LC"
51407,"SCL,KT,SA10,LC,SML,LORIA,LORIA,WTS,WTS,SCL"
51411,"LC,LC,YK220,LC,HQ,WALL53"
51413,"LC,WTS,ML,CO493,LC,WALL53,LC,LC"
51415,"KT,WTS,HQ,LORIA,SDQ"
51417,"HQ,LORIA,HLH24,HQ,BF,WLH,HQ"
51419,"WLH,YSB,YSB,RKZ,LORIA,LC,WLH,ESC,LC,STOECK,WTS,BF,ML,BCT,HLH28"
51422,"CCAM,WTS,WLH,YK220"
51424,"WTS,WALL53,HQ,LC,WLH,GREEN,W-OCN"
51428,"WTS,WLH,WLH,WLH,HQ,WLH,YK220"
51430,"DAVIES,LC,WTS,BASSLB"
51432,"PH,HQ,LC"
51434,"HQ,SCL,LC"
51438,"SPL,SPL,SPL,SPL,HQ"
