"worksheetId","location"
19037,"LC,KT,GREEN"
19039,"KGL,WLH,LORIA,WLH"
19043,"KT,HQ,LORIA,HQ"
19045,"WTS,SCL,LORIA,YSB,WLH"
19048,"SPL,TM432,GREEN,EDG36"
19050,"LC,PM,BASSLB,WLH,SDQ"
19051,"LC,HQ,CO47,SPL"
19053,"DAVIES,SPL,KT,WTS,WLH"
19057,"WALL53,LUCE,WLH,WTS,WLH"
19059,"WALL53,SSS,LC"
19063,"WLH,PH,WLH"
19065,"LUCE,LORIA,LC,WLH"
19074,"SPL,WALL53,YSB,SPL,WTS,LC"
19076,"WLH,WTS,WTS,LC,WTS"
19080,"LUCE,BASSLB,WLH,HQ,LC,LEPH,WLH"
19082,"WLH,WTS,LC,KT,HQ"
19086,"SML,LORIA,BCT,ELM294"
19088,"WLH,CRW353,EDG36,SA10,LC"
19102,"WTS,WLH,WTS,LC,HQ"
19107,"WLH,WTS,WALL53,ML,BF,HQ"
19112,"WTS,WTS,WALL53,WTS,WALL82,SPL,WLH"
19116,"LOM,LC,WLH,BF"
19118,"KT,LC,LORIA"
19121,"HQ,WALL82,WTS,WLH"
19123,"CRW353,WLH,WALL82,HQ,WTS,WTS"
19125,"BM,LORIA,HQ,WLH,RKZ,HQ"
19129,"LORIA,WTS,HLH17,LEIGH"
19133,"RKZ,WALL53,WALL53,ESC"
19147,"DL,SPL,WALL53"
19158,"BASS,KT,LC,LC,BASSLB"
19160,"HLH51,EDG36,WLH,BASSLB"
19162,"WTS,KT,WLH,GREEN"
19165,"LC,LC,LC"
19175,"CRB,GR109,RKZ"
19177,"HLH17,ML,HQ,LEIGH"
19178,"SHM,DAVIES,GR109"
19179,"LOM,HQ,SPL,WLH,DOW"
19183,"SA10,HQ,HQ,WTS,CO100,HQ"
19185,"LC,HQ,HLH17,HQ"
19187,"HLH17,EDG36,YK212"
19190,"PWG,LC,WLH"
19192,"HQ,WTS,TAC,BCT,HQ,HQ"
19195,"ESC,LC,HQ,BCT"
19210,"GREEN,BASS,LC,HQ"
19211,"WTS,BASSLB,CO100,HLH51,SDQ"
19221,"KT,LOM,CO100,HQ"
19224,"CO100,LC,HQ,WALL81,WTS"
19226,"HQ,EVANS,S"
19228,"DAVIES,ESC,BASS,CO101"
19230,"WTS,KT,WTS,DOW,HLH37"
19232,"WTS,WTS,WTS,WLH,WLH"
19234,"YK220,HQ,RKZ,RKZ"
19238,"LC,LC,LC,SCL"
19242,"WTS,KT,WALL53,HQ,BCT"
19246,"WTS,HQ,LC,LC,GREEN"
19250,"SA10,WLH,WLH,HQ"
19252,"DAVIES,WALL53,KT,WLH,WLH,WLH,HQ"
19254,"LC,PH,PH,WTS,HQ,HQ,HQ"
19257,"WLH,WLH,CO493,PH"
19261,"WLH,CO493,HLH51,HLH51,HLH17"
19263,"SCL,BASS,WTS,WTS,HQ"
19267,"HQ,BASS,KGL,HLH17,LUCE,HQ"
19269,"WLH,WLH,BASSLB"
19271,"WTS,HLH51,LORIA,HLH28"
19273,"DAVIES,WLH,EDG36,EDG36,GREEN"
19286,"DL,LC,HQ"
19294,"KT,SPL,HQ"
19297,"SDQ,LORIA,HQ,YK220,HQ,WLH,WLH"
19299,"LORIA,HQ,WALL81"
19311,"CRB,LORIA,YK220,WTS,WTS"
19321,"DAVIES,LC,HQ,WLH,HQ"
19325,"LOM,LUCE,SPL,WLH,LC,LORIA,LORIA"
19327,"WLH,BF,WLH,ML,LC"
19331,"WLH,WTS,HLH17,SCL"
19332,"DL,DL,HLH51"
19338,"GR109,HQ,WALL53,YK220,HLH51,HQ,HQ"
19340,"BASS,LC,HQ"
19342,"KT,HQ,CCAM,WLH,BASSLB"
19357,"CO100,SPL,CRB"
19364,"HLH17,WALL53,YK220"
19378,"WTS,WALL53,WLH,LC"
19386,"LORIA,HQ,SA10,LC"
19388,"HQ,BASSLB,LC,HQ"
19394,"HQ,WTS,EVANS"
19399,"LC,SPL,SPL,LC,WLH,CR305"
19403,"LORIA,LORIA,YSB,HQ,GREEN,WLH"
19414,"ESC,ML,WTS,WTS,SPL,EDG36"
19427,"WTS,WTS,PH,HQ"
19439,"KT,STOECK,BF,HQ"
19450,"KT,LC,WLH,BF,WLH"
19454,"CO493,HQ,WTS,HQ"
19456,"HQ,PH,LC,WLH,WLH,S"
19458,"KT,BF,LC,LC,HLH17,WLH"
19461,"WTS,WLH,WALL53,LC"
19463,"KT,HQ,WTS,DOW"
19465,"LOM,HQ,LEIGH,WLH"
19475,"WALL82,WLH,GR109,CO100,YK212"
19477,"WLH,LC,HQ"
19483,"LOM,HQ,DOW,WTS"
19485,"KT,YK220,SCL"
19489,"LC,WTS,LEPH"
19490,"BASS,HQ,HQ,WLH"
19492,"LC,KT,KT,LC"
19494,"WLH,SPL,WTS"
19496,"GR109,WTS,WLH,WALL82,WLH,WLH,WLH"
19498,"WALL82,SSS,LC"
19503,"ESC,HQ,LC"
19507,"PWG,YK220,LC,LC"
19510,"LORIA,LEIGH,HQ,HQ,SPL"
19513,"HQ,LC,SA10,HQ,WTS,HQ,W-OCN"
19521,"WTS,SPL,RKZ,WLH"
19524,"KGL,BML,WLH,WLH"
19528,"WLH,HEN,BF,LC,RKZ"
19529,"RKZ,GREEN,WLH,HLH17,ESC,LC,BCT"
19531,"WLH,HQ,LORIA,DL,LC"
19542,"YK220,WTS,HQ"
19547,"LC,CO101,CCAM,WLH,LORIA,WTS"
19551,"SA10,HQ,WTS,EVANS,CR305"
19557,"WALL82,PM,PH,WLH,WLH,EVANS"
19559,"HQ,WLH,LC,WALL81"
19563,"LC,LORIA,WTS,HQ"
19565,"GREEN,LORIA,WLH,WLH"
19567,"WLH,ELM294,HLH46"
19569,"LC,HQ,RKZ"
19573,"WLH,HQ,WLH"
19577,"SHM,LC,HQ,CO493"
19579,"HLH17,LC,WLH,SPL,SPL,LC"
19595,"SPL,SPL,HQ,YK220,EVANS"
19602,"HQ,LC,SHM,WTS"
19605,"HLH17,YK220,HQ"
19607,"LC,SCL,WLH"
19618,"WALL53,PH,GREEN,HLH37,SCL,WLH"
19620,"WLH,WLH,SDQ,WTS"
19621,"LEIGH,WLH,BF,WLH,HQ,BASSLB,HQ"
19623,"WTS,CO493,WLH,WTS"
19625,"WLH,CCAM,STOECK,BCT"
19627,"WLH,AKW,HQ"
19631,"WLH,WTS,ML,WLH,GREEN"
19646,"HLH17,DOW,SCL,LUCE,EVANS"
19648,"BASSLB,WLH,WLH,WLH,PH,EDG36"
19652,"LC,HEN,GREEN,HLH17,LC,SDQ,LC"
19654,"YSB,HQ,WTS,DAVIES,WLH,HQ"
19656,"HQ,WLH,HQ,CCAM,WALL82"
19659,"KT,AKW,WTS,WTS,PH,PH,LUCE"
19663,"GREEN,CCAM,WALL81,HLH17"
19669,"SCL,KT,LC,LEPH"
19678,"HLH17,KRN,LC,CO493"
19680,"WTS,LEIGH,PWG,WTS"
19683,"HQ,HQ,EDG36,HQ,HQ"
19689,"CO493,HQ,LC"
19694,"WTS,KT,LORIA"
19701,"LEIGH,WLH,WALL82,SML,HQ,BCT,HQ"
19704,"WLH,TM432,SA10,WTS"
19712,"YSB,LC,LC,HQ"
19714,"WTS,HEN,WTS,LC,WLH,LC,HLH17"
19728,"WALL53,WALL53,LORIA,CO493,WLH"
19737,"HQ,LC,WLH,WLH"
19742,"HQ,LC,LC"
19743,"KT,WTS,WLH,WTS"
19745,"LC,LC,YK220"
19749,"WALL82,HQ,HLH17"
19753,"HQ,CO100,WLH,SML,TM432,LC,SDQ"
19763,"HQ,KT,STOECK,BASSLB,HQ,WLH"
19769,"WALL82,HQ,HQ"
19778,"WTS,LUCE,RKZ,CO101,HQ"
19782,"HQ,LC,LC,WLH,BF"
19785,"WALL53,HQ,KRN,HLH37,HQ"
19789,"RKZ,HQ,PH,HLH37,WTS"
19792,"HLH17,WLH,WLH,WLH"
19794,"S,WLH,RKZ,WTS"
19796,"HQ,LC,LC,WLH"
19798,"DL,YSB,YK212,LC,WLH,WLH"
19801,"KT,WTS,KT,SCL,LC,WTS"
19811,"AKW,KRN,LC,LC,LORIA,HQ,CO47"
19823,"LC,LC,ML,HQ"
19826,"WTS,LEIGH,SHM,WTS,WTS"
19831,"LC,WTS,ESC"
19835,"BF,WLH,EVANS"
19837,"WLH,CRW353,EDG36"
19839,"CO101,GREEN,WALL82,BASSLB,SML,WLH"
19845,"SHM,KT,WTS,ELM294"
19846,"PH,WTS,DL,KT,WALL81,GREEN"
19848,"WTS,SML,WALL81,WLH,WTS,HQ"
19851,"KT,KT,HQ,LUCE"
19854,"LC,WLH,HLH51,WALL81"
19856,"KT,ML,AKW"
19859,"HEN,HLH17,WTS"
19861,"WTS,WTS,WLH,LC,LC"
19863,"HQ,WLH,LC"
19865,"HLH51,HQ,WLH"
19867,"HQ,BASSLB,LC,WLH,HQ,WLH"
19871,"ML,RKZ,HQ,WLH,YK220"
19874,"WTS,WLH,WALL82,PR406"
19876,"WTS,WTS,WTS,ESC"
19883,"SPL,LORIA,SCL"
19885,"PH,KT,LC,WTS"
19889,"HQ,PR406,SCL"
19900,"WTS,LUCE,LC,PH"
19904,"CCAM,LC,WTS,PH"
19913,"WTS,SA10,HQ,WTS,WLH"
19919,"HLH51,LORIA,AKW,HQ,WLH"
19923,"PH,HQ,HQ"
19930,"WTS,LUCE,LC,RKZ"
19938,"KT,KT,SPL"
19942,"KT,SPL,SPL,LC,EVANS"
19946,"LOM,RKZ,WLH"
19950,"YSB,LC,WLH,LC,CRW353,HLH28"
19952,"WLH,ELM294,HQ"
19957,"WTS,HQ,HQ,WLH"
19958,"ESC,KT,HQ,WLH,HLH17"
19977,"PH,LORIA,BCT"
19986,"LC,WTS,LEIGH,LC,HQ,SCL"
19988,"WTS,PWG,WTS,LC,WLH"
19992,"HLH17,WALL53,LEPH"
19994,"WLH,KRN,HQ,HQ"
19998,"HQ,WTS,GREEN"
20010,"PH,LC,LEIGH,HQ,LORIA,WALL81,WTS"
20013,"GREEN,SCL,LC"
20016,"WLH,HQ,WTS,LC,EDG36,EDG36"
20018,"RKZ,LC,LC,WLH"
20022,"LOM,DAVIES,LC,WLH,HQ"
20024,"GREEN,DOW,WLH"
20028,"CO493,CO47,WTS"
20033,"CO100,YK220,YK220,SPL,LC"
20035,"LC,HQ,BASS,WLH"
20042,"HQ,LC,WLH,LEPH"
20044,"CO493,LC,HQ,LUCE,LC,WLH"
20048,"ESC,SA10,ELM294,ELM294,WLH"
20056,"ML,HQ,LC,HQ,HQ"
20060,"SA10,WLH,WLH,WLH,WLH"
20062,"WLH,HQ,HLH17,WLH"
20065,"SPL,SCL,PR77,ML,WTS"
20070,"SA10,SA10,PH,WLH,HLH55"
20074,"SML,YK220,LC"
20077,"HLH17,LC,SML,WLH,WLH"
20082,"LC,PH,WALL53,HLH37,DOW,HQ,BCT"
20084,"WTS,LC,LC,ISM,WLH,LUCE"
20088,"LC,LC,KRN,TM432,GREEN,LC"
20094,"LORIA,WLH,STOECK,S,SCL,CCAM"
20096,"HQ,WALL53,YK220,WALL53"
20100,"WALL81,DAVIES,KT,LEIGH"
20103,"WTS,LC,HQ,WTS,RKZ"
20105,"KT,GR109,HLH17,HQ,LC,CRW353"
20110,"KT,HEN,LORIA,HQ"
20117,"KT,HQ,GREEN,EDG36"
20125,"WLH,SCL,HQ"
20127,"WTS,WTS,YK220,HQ"
20133,"WALL53,LC,WLH,HLH28"
20137,"LC,LC,WALL81,LC"
20139,"PH,LC,LC,BCT,STOECK"
20146,"SCL,ML,WTS"
20148,"LC,YK220,YUAG,YUAG"
20150,"SML,LC,HLH17,HLH17,BASSLB"
20152,"WALL82,WALL81,HQ,STOECK"
20155,"WALL53,HQ,YK220,LUCE,EVANS"
20161,"DAVIES,LOM,KT,LC"
20167,"SCL,WALL82,LC,RKZ,WLH,LORIA,HLH28"
20171,"CO493,HQ,SDQ"
20174,"RKZ,HQ,LC,WH55,LC,CO493,HQ"
20184,"PM,SA10,WTS,LC,WALL82,LC,WLH"
20186,"HQ,CO100,HLH17"
20193,"LC,WLH,HQ,CRB"
20195,"HQ,DL,WTS,WLH,ML"
20199,"HQ,WLH,WLH,HLH37,HQ,KGL"
20201,"WTS,ISM,HQ,HQ"
20206,"WLH,HQ,KT,ELM294"
20210,"DAVIES,HQ,SCL"
20213,"WALL82,WTS,WTS,LC,HQ,TRUM87"
20215,"CO493,HQ,HQ"
20224,"SA10,WLH,WLH,HLH17"
20232,"WLH,SPL,SPL,WLH,BCT,EVANS"
20236,"LC,WTS,SCL,HQ"
20240,"WTS,BF,LORIA,LORIA,LC,HQ"
20243,"LOM,WTS,KT,YK220,WLH,HQ"
20244,"SCL,HQ,WTS,WTS,CCAM"
20245,"WTS,HQ,PH,LC,WLH,SDQ"
20247,"YK212,LC,STOECK,WLH,WLH"
20249,"BASS,KT,WALL81,HQ,WLH,GREEN"
20260,"KT,WLH,WLH,HQ"
20264,"LC,WLH,LC"
20268,"SA10,KT,KT,WLH,HLH28"
20269,"YK220,WLH,SDQ,HQ"
20274,"CO493,ESC,KGL,GREEN,LORIA,WLH"
20281,"LC,WTS,LC,SCL"
20285,"PM,LC,WLH,GREEN,RKZ"
20292,"RKZ,RKZ,WTS,RKZ,WLH"
20294,"WLH,LC,LC,WTS,WLH"
20296,"KT,WLH,LC,DOW,WLH"
20297,"WLH,LC,WTS,ISM"
20301,"YSB,HQ,WTS,HLH17,LORIA,LC,WALL53"
20305,"LORIA,WALL81,LC,PH,WTS,WTS,LEPH"
20307,"LC,WLH,PH,WTS,SLB"
20309,"WLH,WLH,RKZ,CO100"
20311,"WTS,WTS,GREEN,WLH,BOWERS"
20317,"WTS,SSS,LC,BF,HQ"
20325,"PH,LORIA,WALL53"
20329,"KT,HQ,CO101,BASSLB"
20331,"LC,WLH,LC,SHM,WLH,GREEN,WTS"
20335,"WALL82,WLH,HQ"
20349,"WTS,WTS,WTS,HEN,LC,HLH28"
20354,"LORIA,LORIA,LEIGH,YK220,EDG36,HQ,WLH"
20356,"LOM,LC,HLH17,HQ,LEPH"
20360,"TC,HQ,CRW353,WLH,HLH51"
20366,"WALL53,LC,YK220"
20370,"WTS,LC,LC"
20374,"WTS,LC,LC,HQ,DOW"
20378,"LC,WLH,WLH"
20388,"GR109,WTS,SCL,HQ,WTS,LUCE"
20392,"LC,PWG,DOW"
20396,"WTS,GR109,HLH51"
20398,"STOECK,PH,BASSLB,WLH"
20400,"STOECK,STOECK,LORIA"
20402,"WALL81,WTS,WTS,ML,KRN,HQ,WLH"
20404,"LOM,RKZ,WTS,LC"
20407,"WLH,WLH,KT,LC"
20409,"SCL,LC,HLH28,SA10"
20413,"SCL,LC,EDG36,WLH"
20415,"WTS,ML,WLH,HQ,HQ"
20421,"WLH,WALL81,SML,LORIA,HQ,WLH"
20423,"WLH,PH,RKZ,CCAM"
20427,"DAVIES,WLH,HQ"
20441,"HQ,HQ,LC,WTS,WTS"
20444,"RKZ,RKZ,LORIA,LUCE,YK220"
20446,"GREEN,LC,HQ,SML"
20452,"RKZ,WALL81,HQ,YK220"
20455,"KGL,WTS,SCL"
20459,"KT,KRN,WLH,LC,WALL53,CO493,RKZ"
20462,"KT,WTS,LORIA,SCL,LC,WLH,RKZ"
20464,"KT,WALL53,WTS,WLH"
20469,"HQ,HLH17,LC"
20472,"YSB,HQ,WLH,LC,HQ"
20479,"LC,WLH,WLH"
20481,"LORIA,HQ,LC,LC"
20483,"WLH,HQ,KRN,HLH51,WTS"
20491,"GR109,WTS,WTS,HQ"
20492,"LUCE,LC,LORIA,WLH"
20494,"WTS,ML,WLH"
20497,"WLH,ML,LC,SDQ,HQ"
20501,"LC,WTS,WLH"
20504,"HQ,SPL,RKZ,WLH,WLH"
20508,"LC,PWG,LORIA,LORIA,WLH,S"
20510,"SPL,GREEN,WALL82,SCL"
20512,"WLH,LEIGH,WTS,HQ"
20516,"WLH,PWG,YK220"
20519,"CO493,DL,HLH51,LC"
20536,"ESC,HQ,HQ,LC,WLH,WLH"
20540,"HLH17,WLH,WLH,WLH,WTS,WTS"
20542,"SCL,SCL,SCL"
20544,"WLH,KT,WTS,LC,WALL53,CO47"
20552,"WTS,YSB,WTS"
20554,"LC,LORIA,HQ"
20563,"CO493,CO100,WLH,HQ"
20565,"PH,CO493,YSB,LC"
20569,"HQ,DAVIES,SPL,WALL82"
20589,"LC,SML,LC,HQ,HLH17"
20591,"WLH,SCL,HQ"
20594,"WTS,SCL,WTS"
20596,"HQ,WTS,WLH"
20599,"SCL,WTS,WTS,HQ,HQ,PK205"
20601,"LEIGH,WTS,WALL82,LEPH"
20603,"WLH,LC,HQ,LC"
20611,"HQ,HQ,WALL81,WTS,WALL81,RKZ,RKZ"
20618,"WLH,LORIA,CO101,WALL81,RKZ"
20620,"HQ,LC,LC,BF,WLH"
20624,"WTS,WTS,WTS,LC"
20639,"DAVIES,WTS,KT,HLH17,LC,RKZ,LORIA"
20640,"WTS,WTS,HQ"
20642,"WTS,STOECK,HEN,RKZ"
20644,"WTS,LORIA,WLH"
20649,"KGL,ESC,AKW,HLH17,LORIA,WTS"
20651,"HLH17,LORIA,HLH17"
20653,"HQ,KT,SSS,LC,KGL,BASSLB"
20654,"KT,KT,LORIA,LC,HQ"
20656,"ML,RKZ,HQ,WTS,WLH,WTS"
20666,"KGL,LC,WTS,WLH,STOECK"
20673,"CO493,YSB,LC,KT,WALL81,LC"
20677,"LC,WLH,HQ,PH,WLH,YUAG"
20679,"LC,HQ,HQ,BCT"
20682,"WALL81,LOM,PM"
20686,"WLH,RKZ,PH,LORIA"
20691,"HLH17,LC,ML,WLH,BASSLB"
20700,"CO100,LORIA,YK220"
20702,"CO493,HQ,HQ,BF"
20706,"WLH,WTS,HLH17,DAVIES,SPL"
20710,"HQ,WALL81,LORIA,BASSLB,LORIA,WLH"
20712,"WLH,LC,WLH,HQ"
20719,"WALL53,WTS,KT,SPL,EVANS"
20723,"KRN,WLH,HQ,WLH,SML"
20729,"SDQ,WALL82,HLH17,HLH37,WLH,WLH"
20733,"WLH,WLH,BASSLB"
20743,"WLH,WTS,LORIA"
20746,"WTS,LC,WLH,SCL,LC,YK212"
20748,"WLH,WLH,LORIA,LEIGH,LC,BF,WLH"
20750,"HQ,HQ,WTS"
20752,"WLH,HQ,DL,HLH17,KT,KGL"
20754,"CO493,STOECK,EVANS"
20756,"WLH,HLH51,WTS,WLH,CO100,BASSLB,HLH17"
20758,"LORIA,LC,EDG36"
20760,"HQ,LC,LC,WTS"
20765,"YSB,SCL,SPL"
20767,"SML,WTS,HQ"
20769,"WLH,WTS,HLH17,WLH"
20775,"WTS,SSS,HQ,LORIA,WTS"
20790,"LC,LOM,LC,WLH"
20800,"LORIA,BASSLB,LC,WTS"
20812,"DAVIES,SPL,HLH37"
20814,"SSS,WTS,WTS,WTS,WTS"
20816,"LC,SSS,EDG36,HQ,SA10"
20825,"ML,GREEN,WLH,WLH,HLH17"
20828,"HQ,HQ,LORIA"
20830,"WTS,WLH,LC"
20835,"HQ,ML,RKZ,HQ"
20844,"WTS,LEIGH,LC,SML"
20852,"WALL81,LEIGH,SML,KT,CO101,LC,WTS"
20854,"HQ,LORIA,LC,WLH,BASSLB,WALL82,LEPH"
20857,"LC,HQ,WALL81,HQ"
20862,"LC,LC,WLH,WLH,BCT,HLH17,WLH"
20864,"WLH,WTS,BF,HQ"
20866,"SPL,HQ,WLH"
20868,"WLH,HQ,SSS,LC,WLH"
20870,"HQ,SML,HQ"
20873,"HQ,LC,WTS,WTS,HEN"
20875,"ESC,WLH,SHM,BASSLB"
20878,"HLH17,KT,KT,YK220,YK220"
20882,"WALL81,LC,LC"
20888,"WALL53,WLH,WLH,LC"
20892,"WTS,WTS,STOECK,WLH"
20905,"WLH,HQ,ESC,RDH"
20907,"EDG36,LC,WLH,WTS,WTS,HQ,PH"
20911,"LC,SCL,CO493,HLH17"
20913,"YK220,WLH,SCL"
20918,"ESC,SML,LC,RKZ"
20920,"LOM,LORIA,LC,HLH17,HQ,LOM"
20929,"KT,LC,WLH,KT,HQ"
20931,"WLH,LC,WLH,LC,LC,WTS"
20936,"YSB,WALL82,CO493,KRN"
20938,"LOM,WALL81,WTS"
20941,"WTS,WTS,ISM,WLH,LORIA,SDQ,HQ"
20947,"WTS,HLH24,LORIA,HLH17,WLH"
20953,"WLH,HLH17,WLH,WLH"
20957,"WTS,LORIA,WLH,WLH,WLH,SCL,WTS"
20963,"KRN,WLH,WLH,PH,HQ,HQ"
20970,"PH,RKZ,HEN,SML"
20974,"SPL,WLH,DC"
20976,"LC,SPL,YSB,GR109,LC"
20981,"WALL53,CO493,WTS,HQ,HQ,HQ,YK220"
20985,"LC,SPL,LC,HQ"
20989,"WALL53,CO493,HQ,LC"
20992,"CO493,CO493,CO493,BASSLB,LEIGH"
20994,"WLH,HLH17,SHM,HQ,RKZ"
20999,"ESC,WLH,HQ,HQ"
21002,"DAVIES,WTS,LORIA,LC,WLH,WTS,HQ"
21006,"WTS,WTS,WTS,SPL,WLH,HQ,WLH"
21019,"KT,LOM,SCL,HLH17"
21021,"WLH,YK220,SCL,BCT"
21023,"WALL53,WTS,HQ,WTS,HQ"
21027,"LEIGH,WLH,LC,HQ"
21029,"WTS,HQ,LC"
21055,"WTS,LOM,WLH,WTS,WALL53,STOECK"
21057,"WTS,KT,LOM,CO493,LEPH"
21059,"YSB,WLH,LC,HQ,KRN"
21061,"HQ,PH,LUCE"
21063,"SML,RKZ,WTS,HLH17,STOECK,LC,HQ"
21065,"WTS,CO100,LC"
21067,"SCL,SML,WLH,WLH,LC,WLH,HQ"
21069,"YSB,SCL,WTS,WTS,HQ,HQ,WLH"
21071,"WTS,HEN,STOECK,STOECK,DOW,WALL53,WTS"
21075,"WTS,WTS,SML,HQ"
21078,"SA10,KT,HLH17,LUCE,RKZ"
21080,"LEPH,SCL,SCL,SCL"
21082,"HQ,LC,WLH,PH,WLH"
21084,"PH,LORIA,HQ,LC"
21086,"KGL,KT,HQ"
21094,"WALL82,HOPE,YK220"
21102,"DAVIES,WALL53,TAC"
21115,"DL,SML,WTS,RKZ,SHM"
21123,"GR109,WTS,BF,WTS,RKZ,ESC,BAKER"
21125,"RKZ,RKZ,BASSLB,HQ"
21129,"LC,KGL,KGL,LC"
21131,"WLH,WLH,HLH17,WLH,SA10"
21132,"WALL53,HQ,CO493,WLH,WLH,KGL"
21136,"HQ,WLH,ML"
21137,"RKZ,HQ,WLH"
21138,"LC,WTS,HQ,ML,KRN"
21140,"WTS,WLH,WLH,WLH"
21144,"LC,RKZ,LORIA,WLH,WTS"
21146,"WTS,KT,HQ"
21150,"LC,HLH17,HLH17,SDQ,HQ,LORIA"
21154,"PH,SPL,LORIA,WLH,WLH"
21158,"LOM,RKZ,SML"
21160,"WLH,LC,WLH,BF,HQ"
21162,"LC,SPL,YK220,HLH37,W-OCN,HQ"
21165,"CCAM,GREEN,CO493,WTS"
21167,"DAVIES,DAVIES,LORIA,SPL"
21169,"YK220,YK220,HQ,EVANS"
21173,"HQ,STOECK,LORIA"
21175,"BASS,HLH37,HQ"
21179,"SHM,GREEN,HQ,HQ,HLH17"
21181,"HQ,LORIA,LORIA,WLH,WLH,BASS"
21185,"HQ,YK220,WTS,LC,LC,HQ"
21189,"HQ,HQ,SDQ,HQ"
21191,"LOM,LC,HQ,HLH37"
21192,"HQ,SA10,SA10,HLH17,SA10"
21194,"KT,SCL,HQ,SCL,LORIA"
21206,"HQ,WTS,SCL,KT,SPL"
21209,"KRN,S,KRN,SMH"
21217,"LC,HQ,SDQ,CCAM"
21225,"LOM,WTS,LORIA,WLH,HQ,HQ,LEPH"
21227,"GR109,HEN,WTS,WTS,LC"
21235,"SML,CO493,KT,SCL"
21236,"HQ,RKZ,LC,HQ"
21237,"LORIA,DOW,HQ,WTS,WLH"
21239,"KT,WTS,LC,HQ"
21241,"DL,WTS,WTS"
21243,"DL,HLH17,WTS,HQ,HLH46"
21249,"CO493,WALL53,LORIA,LC"
21258,"DAVIES,HLH51,HLH17,WTS,WLH"
21269,"HQ,GREEN,DOW,LORIA,LORIA,LC,LC"
21274,"WALL53,WLH,YK220,HQ"
21275,"HLH51,HQ,WLH,STOECK"
21279,"BASS,WTS,HQ,ESC,WTS,WLH"
21281,"ML,WTS,CO100,WLH,SCL"
21284,"KT,HQ,WLH"
21285,"CO493,WALL53,DOW,WLH"
21287,"HQ,HQ,HQ,YK220,LC"
21289,"DL,WTS,GREEN"
21293,"HQ,HQ,SA10,GREEN,PH"
21295,"DL,HQ,HQ,HLH17"
21296,"LORIA,LORIA,LC,LC,YK220,HQ,LC"
21298,"SA10,KT,LC,HQ"
21302,"WTS,WTS,KT,KT,EDG36,LC,LC"
21304,"WTS,HQ,KT,WLH,LC,WLH"
21313,"DAVIES,WTS,LORIA,WLH"
21317,"ML,CO100,HLH17,WLH,PWG"
21318,"KT,LC,HQ,HQ,WLH,LEPH,LEPH"
21320,"WLH,HQ,LORIA,LORIA,WTS"
21322,"WLH,DAVIES,HLH28"
21327,"HQ,WLH,BASSLB"
21329,"KT,LC,WLH,WALL81"
21331,"KT,SA10,ISM,LORIA,WLH"
21333,"WTS,HLH17,CRW353,WTS,WLH"
21340,"LORIA,SCL,LORIA,HQ"
21359,"ESC,WLH,WTS,LC"
21360,"SPL,HQ,RKZ"
21362,"HLH17,HQ,LEIGH,WTS"
21367,"WTS,HQ,LC,BASSLB,DOW"
21371,"WTS,DAVIES,ML"
21373,"WLH,HQ,WLH,HQ,LC"
21375,"LORIA,KT,DAVIES,HEN,HQ,HQ"
21383,"WTS,LC,SDQ"
21385,"HQ,WALL53,SCL"
21388,"WTS,HQ,SCL"
21389,"LORIA,LORIA,SA10"
21395,"DL,SML,KT,BASSLB,BASSLB,BASSLB"
21405,"LORIA,HQ,GREEN,WTS"
21411,"HQ,HQ,KT,HQ,WLH"
21417,"MARSH,KRN,YSB,CCAM,S"
21420,"HLH17,DAVIES,LEIGH,WLH"
21423,"ESC,LC,WTS"
21429,"HQ,LC,STOECK,WLH"
21435,"SPL,ESC,WALL53,WLH,RKZ,SML"
21439,"RKZ,SML,WLH,WLH,BF,BASSLB"
21445,"LEIGH,HLH17,HQ,WALL53"
21449,"HQ,STOECK,WLH,HLH17,BASSLB"
21451,"GREEN,LC,DL,HLH17,HQ,KT,WTS"
21453,"CO101,LC,LC"
21454,"LORIA,LORIA,HQ,KT,EDG36"
21455,"WTS,WALL81,HQ,HQ,HQ"
21458,"GR109,WLH,BF"
21460,"SCL,PH,HLH24,HQ,SDQ,WLH"
21462,"LOM,WLH,RKZ,ESC,WLH"
21464,"PR77,LC,LORIA,KT,WLH"
21467,"DOW,CCAM,LORIA,HQ"
21469,"WTS,WALL82,PM"
21470,"WLH,WLH,KT,SPL,LC,WLH,HQ"
21472,"HLH17,ML,YK220,WTS"
21474,"HQ,LC,HEN,HQ"
21476,"SCL,DAVIES,SPL,LC"
21480,"HQ,LOM,KT,LORIA,SDQ"
21487,"HQ,CO493,KGL,WALL53"
21489,"WTS,KT,LC"
21493,"BASS,SA10,BASSLB,LORIA"
21501,"WALL53,SPL,LORIA"
21511,"KGL,WTS,HLH17"
21521,"LORIA,WLH,EDG36,CO47,LORIA"
21523,"LC,WALL53,WTS,HLH17,SA10,WTS,TAC"
21525,"LC,CRW353,WLH,HQ,GREEN"
21529,"WTS,HQ,LORIA,HQ,WALL82,ES,KRN"
21532,"RKZ,DAVIES,WTS,CO100,LC"
21534,"PH,SHM,KGL,WTS,YK220"
21538,"WTS,WTS,WTS,LUCE,BF,CO493,STOECK"
21541,"WLH,HQ,LORIA,LORIA,LC,LC"
21543,"HQ,KRN,WTS,WLH,WLH,DOW"
21546,"SCL,LC,SML,LUCE,BCT,STOECK"
